# Sembol İstatistikleri:
# 
# Bu dosya CSV dönüştürme sırasında toplanan sembol bilgilerini içerir.
# 
# === SÜTUN AÇIKLAMALARI ===
# grafik_sembol: Finansal araç sembolü (örn: IMKBH'ADEL)
# grafik_periyot: Grafik periyodu (1, 5, 15, 30, H, D vb.)
# bar_count: Toplam bar/mum sayısı
# baslangic_tarihi: Verinin başlangıç tarihi
# bitis_tarihi: Verinin bitiş tarihi
# kayit_zamani: Dosyanın kaydedildiği zaman
# dosya_adi: Kaynak dosya adı
#
# ======================================================================================================================================================
#
# GRAFIK_SEMBOL            PERIYOT BAR_COUNT BASLANGIC_TARIHI    BITIS_TARIHI        KAYIT_ZAMANI        DOSYA_ADI                     
# -------------------------------------------------------------------------------------------------------------------------------------
  IMKBH'DNISI              5       122252    2020.09.03 10:00:00 2025.10.24 18:05:00 2025.10.26 15:43:46 IMKBH'DNISI_5.txt             
  IMKBH'DNISI              10      62790     2020.09.03 10:00:00 2025.10.24 18:00:00 2025.10.26 14:17:06 IMKBH'DNISI_10.txt            
  IMKBH'DNISI              15      42785     2020.09.03 10:00:00 2025.10.24 18:00:00 2025.10.26 14:17:05 IMKBH'DNISI_15.txt            
  IMKBH'DNISI              20      32746     2020.09.03 10:00:00 2025.10.24 18:00:00 2025.10.26 14:17:04 IMKBH'DNISI_20.txt            
  IMKBH'DNISI              30      22707     2020.09.03 10:00:00 2025.10.24 18:00:00 2025.10.26 14:17:04 IMKBH'DNISI_30.txt            
  IMKBH'DNISI              60      12664     2020.09.03 10:00:00 2025.10.24 18:00:00 2025.10.26 14:17:04 IMKBH'DNISI_60.txt            
  IMKBH'DNISI              120     7611      2020.09.03 10:00:00 2025.10.24 18:00:00 2025.10.26 14:17:03 IMKBH'DNISI_120.txt           
  IMKBH'DNISI              240     3831      2020.09.03 08:00:00 2025.10.24 16:00:00 2025.10.26 14:17:03 IMKBH'DNISI_240.txt           
  IMKBH'DNISI              G       1288      2020.09.03 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:03 IMKBH'DNISI_G.txt             
  IMKBH'DNISI              H       269       2020.08.31 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:03 IMKBH'DNISI_H.txt             
  IMKBH'DNISI              A       62        2020.09.01 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:03 IMKBH'DNISI_A.txt             
  IMKBH'DOAS               1       1002484   2015.07.02 09:30:00 2025.10.24 18:05:00 2025.10.26 15:43:49 IMKBH'DOAS_1.txt              
  IMKBH'DOAS               5       234211    2015.07.02 09:30:00 2025.10.24 18:05:00 2025.10.26 15:44:05 IMKBH'DOAS_5.txt              
  IMKBH'DOAS               10      120788    2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:12 IMKBH'DOAS_10.txt             
  IMKBH'DOAS               15      82343     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:10 IMKBH'DOAS_15.txt             
  IMKBH'DOAS               20      63047     2015.07.02 09:20:00 2025.10.24 18:00:00 2025.10.26 14:17:09 IMKBH'DOAS_20.txt             
  IMKBH'DOAS               30      43629     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:08 IMKBH'DOAS_30.txt             
  IMKBH'DOAS               60      32386     2011.03.09 17:00:00 2025.10.24 18:00:00 2025.10.26 14:17:08 IMKBH'DOAS_60.txt             
  IMKBH'DOAS               120     19605     2011.03.09 16:00:00 2025.10.24 18:00:00 2025.10.26 14:17:07 IMKBH'DOAS_120.txt            
  IMKBH'DOAS               240     10980     2011.03.09 16:00:00 2025.10.24 16:00:00 2025.10.26 14:17:07 IMKBH'DOAS_240.txt            
  IMKBH'DOAS               G       5363      2004.06.17 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:07 IMKBH'DOAS_G.txt              
  IMKBH'DOAS               H       1114      2004.06.14 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:07 IMKBH'DOAS_H.txt              
  IMKBH'DOAS               A       257       2004.06.01 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:07 IMKBH'DOAS_A.txt              
  IMKBH'DOBUR              1       598476    2015.07.02 09:49:00 2025.10.24 18:05:00 2025.10.26 15:44:09 IMKBH'DOBUR_1.txt             
  IMKBH'DOBUR              5       181451    2015.07.02 09:45:00 2025.10.24 18:05:00 2025.10.26 15:44:19 IMKBH'DOBUR_5.txt             
  IMKBH'DOBUR              10      100600    2015.07.02 09:40:00 2025.10.24 18:00:00 2025.10.26 14:17:19 IMKBH'DOBUR_10.txt            
  IMKBH'DOBUR              15      70725     2015.07.02 09:45:00 2025.10.24 18:00:00 2025.10.26 14:17:17 IMKBH'DOBUR_15.txt            
  IMKBH'DOBUR              20      55063     2015.07.02 09:40:00 2025.10.24 18:00:00 2025.10.26 14:17:16 IMKBH'DOBUR_20.txt            
  IMKBH'DOBUR              30      38887     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:15 IMKBH'DOBUR_30.txt            
  IMKBH'DOBUR              60      32689     2009.05.25 14:00:00 2025.10.24 18:00:00 2025.10.26 14:17:15 IMKBH'DOBUR_60.txt            
  IMKBH'DOBUR              120     20459     2009.05.25 14:00:00 2025.10.24 18:00:00 2025.10.26 14:17:14 IMKBH'DOBUR_120.txt           
  IMKBH'DOBUR              240     12105     2009.05.25 12:00:00 2025.10.24 16:00:00 2025.10.26 14:17:14 IMKBH'DOBUR_240.txt           
  IMKBH'DOBUR              G       6415      2000.03.28 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:14 IMKBH'DOBUR_G.txt             
  IMKBH'DOBUR              H       1330      2000.03.27 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:14 IMKBH'DOBUR_H.txt             
  IMKBH'DOBUR              A       308       2000.03.01 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:14 IMKBH'DOBUR_A.txt             
  IMKBH'DOCO               1       617789    2015.07.02 09:39:00 2025.10.24 18:05:00 2025.10.26 15:44:22 IMKBH'DOCO_1.txt              
  IMKBH'DOCO               5       200950    2015.07.02 09:35:00 2025.10.24 18:05:00 2025.10.26 15:44:32 IMKBH'DOCO_5.txt              
  IMKBH'DOCO               10      112447    2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:25 IMKBH'DOCO_10.txt             
  IMKBH'DOCO               15      78901     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:24 IMKBH'DOCO_15.txt             
  IMKBH'DOCO               20      61112     2015.07.02 09:20:00 2025.10.24 18:00:00 2025.10.26 14:17:23 IMKBH'DOCO_20.txt             
  IMKBH'DOCO               30      42688     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:22 IMKBH'DOCO_30.txt             
  IMKBH'DOCO               60      32354     2010.12.02 09:00:00 2025.10.24 18:00:00 2025.10.26 14:17:21 IMKBH'DOCO_60.txt             
  IMKBH'DOCO               120     19561     2010.12.02 08:00:00 2025.10.24 18:00:00 2025.10.26 14:17:21 IMKBH'DOCO_120.txt            
  IMKBH'DOCO               240     11183     2010.12.02 08:00:00 2025.10.24 16:00:00 2025.10.26 14:17:20 IMKBH'DOCO_240.txt            
  IMKBH'DOCO               G       3740      2010.12.02 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:20 IMKBH'DOCO_G.txt              
  IMKBH'DOCO               H       778       2010.11.29 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:20 IMKBH'DOCO_H.txt              
  IMKBH'DOCO               A       179       2010.12.01 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:20 IMKBH'DOCO_A.txt              
  IMKBH'DOFER              1       226089    2023.10.16 09:55:00 2025.10.24 18:05:00 2025.10.26 15:44:36 IMKBH'DOFER_1.txt             
  IMKBH'DOFER              5       49473     2023.10.16 09:55:00 2025.10.24 18:05:00 2025.10.26 15:44:39 IMKBH'DOFER_5.txt             
  IMKBH'DOFER              10      25301     2023.10.16 09:50:00 2025.10.24 18:00:00 2025.10.26 14:17:28 IMKBH'DOFER_10.txt            
  IMKBH'DOFER              15      17229     2023.10.16 09:45:00 2025.10.24 18:00:00 2025.10.26 14:17:28 IMKBH'DOFER_15.txt            
  IMKBH'DOFER              20      13179     2023.10.16 09:40:00 2025.10.24 18:00:00 2025.10.26 14:17:28 IMKBH'DOFER_20.txt            
  IMKBH'DOFER              30      9128      2023.10.16 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:28 IMKBH'DOFER_30.txt            
  IMKBH'DOFER              60      5072      2023.10.16 09:00:00 2025.10.24 18:00:00 2025.10.26 14:17:27 IMKBH'DOFER_60.txt            
  IMKBH'DOFER              120     3045      2023.10.16 08:00:00 2025.10.24 18:00:00 2025.10.26 14:17:27 IMKBH'DOFER_120.txt           
  IMKBH'DOFER              240     1524      2023.10.16 08:00:00 2025.10.24 16:00:00 2025.10.26 14:17:27 IMKBH'DOFER_240.txt           
  IMKBH'DOFER              G       509       2023.10.16 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:27 IMKBH'DOFER_G.txt             
  IMKBH'DOFER              H       106       2023.10.16 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:27 IMKBH'DOFER_H.txt             
  IMKBH'DOFER              A       25        2023.10.02 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:27 IMKBH'DOFER_A.txt             
  IMKBH'DOFRB              1       15240     2025.09.11 09:55:00 2025.10.24 18:05:00 2025.10.26 15:44:40 IMKBH'DOFRB_1.txt             
  IMKBH'DOFRB              5       3119      2025.09.11 09:55:00 2025.10.24 18:05:00 2025.10.26 15:44:40 IMKBH'DOFRB_5.txt             
  IMKBH'DOFRB              10      1599      2025.09.11 09:50:00 2025.10.24 18:00:00 2025.10.26 14:17:29 IMKBH'DOFRB_10.txt            
  IMKBH'DOFRB              15      1088      2025.09.11 09:45:00 2025.10.24 18:00:00 2025.10.26 14:17:29 IMKBH'DOFRB_15.txt            
  IMKBH'DOFRB              20      832       2025.09.11 09:40:00 2025.10.24 18:00:00 2025.10.26 14:17:29 IMKBH'DOFRB_20.txt            
  IMKBH'DOFRB              30      576       2025.09.11 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:29 IMKBH'DOFRB_30.txt            
  IMKBH'DOFRB              60      320       2025.09.11 09:00:00 2025.10.24 18:00:00 2025.10.26 14:17:29 IMKBH'DOFRB_60.txt            
  IMKBH'DOFRB              120     192       2025.09.11 08:00:00 2025.10.24 18:00:00 2025.10.26 14:17:29 IMKBH'DOFRB_120.txt           
  IMKBH'DOFRB              240     96        2025.09.11 08:00:00 2025.10.24 16:00:00 2025.10.26 14:17:29 IMKBH'DOFRB_240.txt           
  IMKBH'DOFRB              G       32        2025.09.11 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:29 IMKBH'DOFRB_G.txt             
  IMKBH'DOFRB              H       7         2025.09.08 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:29 IMKBH'DOFRB_H.txt             
  IMKBH'DOFRB              A       2         2025.09.01 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:29 IMKBH'DOFRB_A.txt             
  IMKBH'DOGUB              1       694195    2015.07.02 09:30:00 2025.10.24 18:05:00 2025.10.26 15:44:41 IMKBH'DOGUB_1.txt             
  IMKBH'DOGUB              5       207620    2015.07.02 09:30:00 2025.10.24 18:05:00 2025.10.26 15:44:52 IMKBH'DOGUB_5.txt             
  IMKBH'DOGUB              10      113448    2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:34 IMKBH'DOGUB_10.txt            
  IMKBH'DOGUB              15      78882     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:33 IMKBH'DOGUB_15.txt            
  IMKBH'DOGUB              20      60938     2015.07.02 09:20:00 2025.10.24 18:00:00 2025.10.26 14:17:31 IMKBH'DOGUB_20.txt            
  IMKBH'DOGUB              30      42413     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:31 IMKBH'DOGUB_30.txt            
  IMKBH'DOGUB              60      32246     2010.12.24 11:00:00 2025.10.24 18:00:00 2025.10.26 14:17:30 IMKBH'DOGUB_60.txt            
  IMKBH'DOGUB              120     19671     2010.12.24 10:00:00 2025.10.24 18:00:00 2025.10.26 14:17:29 IMKBH'DOGUB_120.txt           
  IMKBH'DOGUB              240     11134     2010.12.24 08:00:00 2025.10.24 16:00:00 2025.10.26 14:17:29 IMKBH'DOGUB_240.txt           
  IMKBH'DOGUB              G       7677      1995.01.02 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:29 IMKBH'DOGUB_G.txt             
  IMKBH'DOGUB              H       1856      1989.11.27 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:29 IMKBH'DOGUB_H.txt             
  IMKBH'DOGUB              A       431       1989.12.01 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:29 IMKBH'DOGUB_A.txt             
  IMKBH'DOHOL              1       1024039   2015.07.02 09:30:00 2025.10.24 18:05:00 2025.10.26 15:44:56 IMKBH'DOHOL_1.txt             
  IMKBH'DOHOL              5       233480    2015.07.02 09:30:00 2025.10.24 18:05:00 2025.10.26 15:45:12 IMKBH'DOHOL_5.txt             
  IMKBH'DOHOL              10      120097    2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:41 IMKBH'DOHOL_10.txt            
  IMKBH'DOHOL              15      81855     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:39 IMKBH'DOHOL_15.txt            
  IMKBH'DOHOL              20      62668     2015.07.02 09:20:00 2025.10.24 18:00:00 2025.10.26 14:17:38 IMKBH'DOHOL_20.txt            
  IMKBH'DOHOL              30      43385     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:37 IMKBH'DOHOL_30.txt            
  IMKBH'DOHOL              60      32388     2011.03.11 10:00:00 2025.10.24 18:00:00 2025.10.26 14:17:37 IMKBH'DOHOL_60.txt            
  IMKBH'DOHOL              120     19600     2011.03.11 10:00:00 2025.10.24 18:00:00 2025.10.26 14:17:36 IMKBH'DOHOL_120.txt           
  IMKBH'DOHOL              240     10974     2011.03.11 08:00:00 2025.10.24 16:00:00 2025.10.26 14:17:36 IMKBH'DOHOL_240.txt           
  IMKBH'DOHOL              G       7237      1995.04.03 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:36 IMKBH'DOHOL_G.txt             
  IMKBH'DOHOL              H       1677      1993.06.21 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:36 IMKBH'DOHOL_H.txt             
  IMKBH'DOHOL              A       389       1993.06.01 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:36 IMKBH'DOHOL_A.txt             
  IMKBH'DOKTA              1       525329    2017.07.25 14:50:00 2025.10.24 18:05:00 2025.10.26 15:45:16 IMKBH'DOKTA_1.txt             
  IMKBH'DOKTA              5       164983    2016.08.18 13:55:00 2025.10.24 18:05:00 2025.10.26 15:45:25 IMKBH'DOKTA_5.txt             
  IMKBH'DOKTA              10      91406     2016.08.18 13:50:00 2025.10.24 18:00:00 2025.10.26 14:17:47 IMKBH'DOKTA_10.txt            
  IMKBH'DOKTA              15      64356     2016.08.18 13:45:00 2025.10.24 18:00:00 2025.10.26 14:17:46 IMKBH'DOKTA_15.txt            
  IMKBH'DOKTA              20      50097     2016.08.18 13:40:00 2025.10.24 18:00:00 2025.10.26 14:17:45 IMKBH'DOKTA_20.txt            
  IMKBH'DOKTA              30      35371     2016.08.18 13:30:00 2025.10.24 18:00:00 2025.10.26 14:17:44 IMKBH'DOKTA_30.txt            
  IMKBH'DOKTA              60      31445     2010.12.22 12:00:00 2025.10.24 18:00:00 2025.10.26 14:17:44 IMKBH'DOKTA_60.txt            
  IMKBH'DOKTA              120     19269     2010.12.22 12:00:00 2025.10.24 18:00:00 2025.10.26 14:17:43 IMKBH'DOKTA_120.txt           
  IMKBH'DOKTA              240     11102     2010.12.22 12:00:00 2025.10.24 16:00:00 2025.10.26 14:17:43 IMKBH'DOKTA_240.txt           
  IMKBH'DOKTA              G       7470      1995.04.13 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:43 IMKBH'DOKTA_G.txt             
  IMKBH'DOKTA              H       1906      1989.01.02 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:43 IMKBH'DOKTA_H.txt             
  IMKBH'DOKTA              A       442       1989.01.02 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:43 IMKBH'DOKTA_A.txt             
  IMKBH'DSTKF              1       82849     2025.02.06 09:55:00 2025.10.24 18:05:00 2025.10.26 15:45:28 IMKBH'DSTKF_1.txt             
  IMKBH'DSTKF              5       17370     2025.02.06 09:55:00 2025.10.24 18:05:00 2025.10.26 15:45:29 IMKBH'DSTKF_5.txt             
  IMKBH'DSTKF              10      8895      2025.02.06 09:50:00 2025.10.24 18:00:00 2025.10.26 14:17:49 IMKBH'DSTKF_10.txt            
  IMKBH'DSTKF              15      6058      2025.02.06 09:45:00 2025.10.24 18:00:00 2025.10.26 14:17:49 IMKBH'DSTKF_15.txt            
  IMKBH'DSTKF              20      4635      2025.02.06 09:40:00 2025.10.24 18:00:00 2025.10.26 14:17:49 IMKBH'DSTKF_20.txt            
  IMKBH'DSTKF              30      3210      2025.02.06 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:49 IMKBH'DSTKF_30.txt            
  IMKBH'DSTKF              60      1783      2025.02.06 09:00:00 2025.10.24 18:00:00 2025.10.26 14:17:49 IMKBH'DSTKF_60.txt            
  IMKBH'DSTKF              120     1070      2025.02.06 08:00:00 2025.10.24 18:00:00 2025.10.26 14:17:49 IMKBH'DSTKF_120.txt           
  IMKBH'DSTKF              240     536       2025.02.06 08:00:00 2025.10.24 16:00:00 2025.10.26 14:17:49 IMKBH'DSTKF_240.txt           
  IMKBH'DSTKF              G       179       2025.02.06 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:49 IMKBH'DSTKF_G.txt             
  IMKBH'DSTKF              H       38        2025.02.03 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:49 IMKBH'DSTKF_H.txt             
  IMKBH'DSTKF              A       9         2025.02.03 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:49 IMKBH'DSTKF_A.txt             
  IMKBH'DUNYH              1       26271     2025.07.04 17:49:00 2025.10.24 18:05:00 2025.10.26 15:45:29 IMKBH'DUNYH_1.txt             
  IMKBH'DUNYH              5       21556     2024.10.21 18:05:00 2025.10.24 18:05:00 2025.10.26 15:45:30 IMKBH'DUNYH_5.txt             
  IMKBH'DUNYH              10      12097     2024.10.21 18:00:00 2025.10.24 18:00:00 2025.10.26 14:17:51 IMKBH'DUNYH_10.txt            
  IMKBH'DUNYH              15      8440      2024.10.21 18:00:00 2025.10.24 18:00:00 2025.10.26 14:17:51 IMKBH'DUNYH_15.txt            
  IMKBH'DUNYH              20      6507      2024.10.21 18:00:00 2025.10.24 18:00:00 2025.10.26 14:17:50 IMKBH'DUNYH_20.txt            
  IMKBH'DUNYH              30      4526      2024.10.21 18:00:00 2025.10.24 18:00:00 2025.10.26 14:17:50 IMKBH'DUNYH_30.txt            
  IMKBH'DUNYH              60      20175     2007.09.20 11:00:00 2025.10.24 18:00:00 2025.10.26 14:17:50 IMKBH'DUNYH_60.txt            
  IMKBH'DUNYH              120     14823     2007.09.20 10:00:00 2025.10.24 18:00:00 2025.10.26 14:17:50 IMKBH'DUNYH_120.txt           
  IMKBH'DUNYH              240     10549     2007.09.20 08:00:00 2025.10.24 16:00:00 2025.10.26 14:17:50 IMKBH'DUNYH_240.txt           
  IMKBH'DUNYH              G       6814      1998.07.03 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:49 IMKBH'DUNYH_G.txt             
  IMKBH'DUNYH              H       1417      1998.06.29 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:49 IMKBH'DUNYH_H.txt             
  IMKBH'DUNYH              A       328       1998.07.01 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:49 IMKBH'DUNYH_A.txt             
  IMKBH'DURDO              1       611508    2015.07.02 09:37:00 2025.10.24 18:05:00 2025.10.26 15:45:31 IMKBH'DURDO_1.txt             
  IMKBH'DURDO              5       189369    2015.07.02 09:35:00 2025.10.24 18:05:00 2025.10.26 15:45:41 IMKBH'DURDO_5.txt             
  IMKBH'DURDO              10      105319    2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:56 IMKBH'DURDO_10.txt            
  IMKBH'DURDO              15      74286     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:55 IMKBH'DURDO_15.txt            
  IMKBH'DURDO              20      57887     2015.07.02 09:20:00 2025.10.24 18:00:00 2025.10.26 14:17:53 IMKBH'DURDO_20.txt            
  IMKBH'DURDO              30      40895     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:52 IMKBH'DURDO_30.txt            
  IMKBH'DURDO              60      36079     2008.08.18 11:00:00 2025.10.24 18:00:00 2025.10.26 14:17:52 IMKBH'DURDO_60.txt            
  IMKBH'DURDO              120     22298     2008.08.18 10:00:00 2025.10.24 18:00:00 2025.10.26 14:17:51 IMKBH'DURDO_120.txt           
  IMKBH'DURDO              240     12868     2008.08.18 08:00:00 2025.10.24 16:00:00 2025.10.26 14:17:51 IMKBH'DURDO_240.txt           
  IMKBH'DURDO              G       6954      1997.01.27 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:51 IMKBH'DURDO_G.txt             
  IMKBH'DURDO              H       1774      1991.07.29 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:51 IMKBH'DURDO_H.txt             
  IMKBH'DURDO              A       411       1991.08.01 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:51 IMKBH'DURDO_A.txt             
  IMKBH'DURKN              1       127759    2024.09.17 09:55:00 2025.10.24 18:05:00 2025.10.26 15:45:44 IMKBH'DURKN_1.txt             
  IMKBH'DURKN              5       27122     2024.09.17 09:55:00 2025.10.24 18:05:00 2025.10.26 15:45:46 IMKBH'DURKN_5.txt             
  IMKBH'DURKN              10      13860     2024.09.17 09:50:00 2025.10.24 18:00:00 2025.10.26 14:17:58 IMKBH'DURKN_10.txt            
  IMKBH'DURKN              15      9435      2024.09.17 09:45:00 2025.10.24 18:00:00 2025.10.26 14:17:58 IMKBH'DURKN_15.txt            
  IMKBH'DURKN              20      7218      2024.09.17 09:40:00 2025.10.24 18:00:00 2025.10.26 14:17:58 IMKBH'DURKN_20.txt            
  IMKBH'DURKN              30      5000      2024.09.17 09:30:00 2025.10.24 18:00:00 2025.10.26 14:17:58 IMKBH'DURKN_30.txt            
  IMKBH'DURKN              60      2778      2024.09.17 09:00:00 2025.10.24 18:00:00 2025.10.26 14:17:58 IMKBH'DURKN_60.txt            
  IMKBH'DURKN              120     1668      2024.09.17 08:00:00 2025.10.24 18:00:00 2025.10.26 14:17:58 IMKBH'DURKN_120.txt           
  IMKBH'DURKN              240     835       2024.09.17 08:00:00 2025.10.24 16:00:00 2025.10.26 14:17:58 IMKBH'DURKN_240.txt           
  IMKBH'DURKN              G       279       2024.09.17 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:58 IMKBH'DURKN_G.txt             
  IMKBH'DURKN              H       58        2024.09.16 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:58 IMKBH'DURKN_H.txt             
  IMKBH'DURKN              A       14        2024.09.02 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:58 IMKBH'DURKN_A.txt             
  IMKBH'DYOBY              1       863681    2015.07.02 09:30:00 2025.10.24 18:05:00 2025.10.26 15:45:47 IMKBH'DYOBY_1.txt             
  IMKBH'DYOBY              5       221504    2015.07.02 09:30:00 2025.10.24 18:05:00 2025.10.26 15:46:01 IMKBH'DYOBY_5.txt             
  IMKBH'DYOBY              10      117299    2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:18:04 IMKBH'DYOBY_10.txt            
  IMKBH'DYOBY              15      80791     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:18:02 IMKBH'DYOBY_15.txt            
  IMKBH'DYOBY              20      62107     2015.07.02 09:20:00 2025.10.24 18:00:00 2025.10.26 14:18:01 IMKBH'DYOBY_20.txt            
  IMKBH'DYOBY              30      43114     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:18:00 IMKBH'DYOBY_30.txt            
  IMKBH'DYOBY              60      32381     2011.02.18 15:00:00 2025.10.24 18:00:00 2025.10.26 14:17:59 IMKBH'DYOBY_60.txt            
  IMKBH'DYOBY              120     19634     2011.02.18 14:00:00 2025.10.24 18:00:00 2025.10.26 14:17:59 IMKBH'DYOBY_120.txt           
  IMKBH'DYOBY              240     11015     2011.02.18 12:00:00 2025.10.24 16:00:00 2025.10.26 14:17:59 IMKBH'DYOBY_240.txt           
  IMKBH'DYOBY              G       7701      1995.01.02 00:00:00 2025.10.24 00:00:00 2025.10.26 14:17:58 IMKBH'DYOBY_G.txt             
  IMKBH'DYOBY              H       1854      1990.01.01 00:00:00 2025.10.20 00:00:00 2025.10.26 14:17:58 IMKBH'DYOBY_H.txt             
  IMKBH'DYOBY              A       430       1990.01.01 00:00:00 2025.10.01 00:00:00 2025.10.26 14:17:58 IMKBH'DYOBY_A.txt             
  IMKBH'DZGYO              1       771539    2015.07.02 09:30:00 2025.10.24 18:05:00 2025.10.26 15:46:05 IMKBH'DZGYO_1.txt             
  IMKBH'DZGYO              5       211102    2015.07.02 09:30:00 2025.10.24 18:05:00 2025.10.26 15:46:17 IMKBH'DZGYO_5.txt             
  IMKBH'DZGYO              10      113838    2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:18:11 IMKBH'DZGYO_10.txt            
  IMKBH'DZGYO              15      79023     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:18:09 IMKBH'DZGYO_15.txt            
  IMKBH'DZGYO              20      61024     2015.07.02 09:20:00 2025.10.24 18:00:00 2025.10.26 14:18:08 IMKBH'DZGYO_20.txt            
  IMKBH'DZGYO              30      42536     2015.07.02 09:30:00 2025.10.24 18:00:00 2025.10.26 14:18:07 IMKBH'DZGYO_30.txt            
  IMKBH'DZGYO              60      31409     2011.04.26 17:00:00 2025.10.24 18:00:00 2025.10.26 14:18:06 IMKBH'DZGYO_60.txt            
  IMKBH'DZGYO              120     19092     2011.04.26 16:00:00 2025.10.24 18:00:00 2025.10.26 14:18:06 IMKBH'DZGYO_120.txt           
  IMKBH'DZGYO              240     10807     2011.04.26 16:00:00 2025.10.24 16:00:00 2025.10.26 14:18:06 IMKBH'DZGYO_240.txt           
  IMKBH'DZGYO              G       6847      1997.10.02 00:00:00 2025.10.24 00:00:00 2025.10.26 14:18:06 IMKBH'DZGYO_G.txt             
  IMKBH'DZGYO              H       1555      1995.10.30 00:00:00 2025.10.20 00:00:00 2025.10.26 14:18:06 IMKBH'DZGYO_H.txt             
  IMKBH'DZGYO              A       361       1995.10.02 00:00:00 2025.10.01 00:00:00 2025.10.26 14:18:05 IMKBH'DZGYO_A.txt             
  IMKBH'EBEBK              1       240004    2023.09.07 09:55:00 2025.10.24 18:05:00 2025.10.26 15:46:20 IMKBH'EBEBK_1.txt             
  IMKBH'EBEBK              5       52193     2023.09.07 09:55:00 2025.10.24 18:05:00 2025.10.26 15:46:24 IMKBH'EBEBK_5.txt             
  IMKBH'EBEBK              10      26661     2023.09.07 09:50:00 2025.10.24 18:00:00 2025.10.26 14:18:13 IMKBH'EBEBK_10.txt            
  IMKBH'EBEBK              15      18144     2023.09.07 09:45:00 2025.10.24 18:00:00 2025.10.26 14:18:13 IMKBH'EBEBK_15.txt            
